action,key,npi,id,customer_id,clinic_id,integration_type,vendor,result_enabled,sftp_result_path,own_rtr,own_rtr_last,cust_rtr,keep_id,keep_customer_id,clinic_name,created_at,updated_at
DELETE,1861471534|84691,1861471534,cmjxapt4r008j0xfqmvwkjm5r,6981,84691,FULL_INTEGRATION,PF,1,/Prod/Input/,0,,5,cmj98e79900170xmu4n0siwsh,6981,Innovative Health & Longevity,2025-06-17 21:06:19,2026-05-14 21:40:37
DELETE,1689833568|125235,1689833568,cmj98e7di00190xmuqa9wq3kb,9282,125235,FULL_INTEGRATION,PF,1,/Prod/Input/,0,,0,cmjxaptco008l0xfq69k3tc9l,9282,Greenhouse Natural Medicine,2025-12-16 23:46:10,2026-05-14 21:40:37
DISABLE,1912407388|49109,1912407388,cmjxaptkd008n0xfq52jxdhay,10063,49109,FULL_INTEGRATION,PF,1,/Prod/Input/,4,2026-05-14 07:13:42.645,23,cmj98e7h5001b0xmu1llimotn,10063,Greenhouse Natural Medicine,2025-06-17 21:06:20,2026-05-14 21:40:37
DELETE,1780713347|5129,1780713347,cmj98e7ki001d0xmugbnww8up,4724,5129,FULL_INTEGRATION,PF,1,/Prod/Input/,0,,7,cmjxaptrt008p0xfqko8igxyl,4724,Sacred Heart Center,2025-12-16 23:46:10,2026-05-14 21:40:37
DELETE,1740308527|128490,1740308527,cmj98e7nu001f0xmu0obfwtrp,11365,128490,FULL_INTEGRATION,PF,1,/Prod/Input/,0,,0,cmjxaptzg008r0xfq3i8nx7q8,11365,"Mankato Integrative Medicine, LLC",2025-12-16 23:46:10,2026-05-14 21:40:37
DELETE,1780146779|83485,1780146779,cmj98e7r5001h0xmutgmle7q3,12625,83485,FULL_INTEGRATION,PF,1,/Prod/Input/,0,,0,cmjxapu7a008t0xfqa057twt8,12625,BluVida,2025-12-16 23:46:10,2026-05-14 21:40:37
DELETE,1790789659|8885,1790789659,cmj98e7um001j0xmu3hhgyoaq,6711,8885,FULL_INTEGRATION,PF,1,/Prod/Input/,0,,0,cmjxapugh008v0xfqz4jib1sd,6711,Vitruvian Health,2025-12-16 23:46:10,2026-05-14 21:40:37
DELETE,1710973896|103021,1710973896,cmj98e7xy001l0xmugbubqs4m,14350,103021,FULL_INTEGRATION,PF,1,/Prod/Input/,0,,0,cmjxapuo7008x0xfqf15ypccn,14350,ReNUMD,2025-12-16 23:46:10,2026-05-14 21:40:37
DELETE,1558324053|NULL,1558324053,cmj98e81b001n0xmujrwm8spv,7145,,FULL_INTEGRATION,PF,1,/Prod/Input/,0,,105,cmjxapuvp008z0xfq8t0by5m3,7145,Priority Health LLC - Mount Pleasant,2025-12-16 23:46:11,2025-12-16 23:48:33
DELETE,1871500744|77482,1871500744,cmj98e84i001p0xmua24apcmf,3085,77482,FULL_INTEGRATION,PF,1,/Prod/Input/,0,,5,cmjxapv3e00910xfqfna7wq3r,3085,Holistic Harmony Med Spa,2025-12-16 23:46:11,2026-05-14 21:40:37
DISABLE,1053388504|101905,1053388504,cmjxapvax00930xfqb7mt7b8a,21809,101905,FULL_INTEGRATION,PF,1,/Prod/Input/,20,2026-05-14 07:14:44.004,97,cmj98e87p001r0xmuo3gz4kw2,21809,Vitruvia,2025-06-17 21:06:20,2026-05-14 21:40:37
DISABLE,1679793376|76837,1679793376,cmjxapvid00950xfq33fqjspd,2431,76837,FULL_INTEGRATION,PF,1,/Prod/Input/,4,2026-05-11 00:44:40.424,21,cmj98e8ay001t0xmux85cf92d,2431,Los Alamitos Holistic Medical Center,2025-06-17 21:06:20,2026-05-14 21:40:37
DISABLE,1396010823|133128,1396010823,cmjxapvq100970xfqloq069qh,24049,133128,FULL_INTEGRATION,PF,1,/Prod/Input/,16,2026-05-14 06:37:31.602,107,cmj98e8eo001v0xmu562zzhrc,24049,Innovation Medical,2025-06-17 21:06:20,2026-05-14 21:40:37
DELETE,1407836224|83668,1407836224,cmj98e8hp001x0xmuqckvxh5f,13173,83668,FULL_INTEGRATION,PF,1,/Prod/Input/,0,,1,cmjxapvxk00990xfqsr9iezx8,13173,Lifespan Center for Integrative Medicine,2025-12-16 23:46:11,2026-05-14 21:40:37
DELETE,1659604197|138608,1659604197,cmj98e8la001z0xmudk6d1u6v,33169,138608,FULL_INTEGRATION,PF,1,/Prod/Input/,0,,0,cmjxapw5e009b0xfqmcnlsw6t,33169,PrevMed Health,2025-12-16 23:46:11,2026-05-14 21:40:37
